Id,Neighborhood,MS Zoning_RM,Land Contour_HLS,Roof Style_Mansard,Exterior 1st_BrkFace,Bsmt Exposure_Gd,Functional_Typ,Sale Type_New,MS SubClass Kitchen AbvGr,Lot Frontage Overall Qual,Lot Area Overall Qual,Lot Area Screen Porch,Lot Area Heating QC,Overall Qual^2,Overall Qual Gr Liv Area,Overall Qual Bsmt Full Bath,Overall Qual TotRms AbvGrd,Overall Qual Fireplaces,Overall Qual Garage Area,Overall Qual Exter Qual,Overall Qual age_when_sold,Overall Cond Total Bsmt SF,Overall Cond 1st Flr SF,Overall Cond Gr Liv Area,Year Remod/Add^2,Mas Vnr Area Garage Cars,Mas Vnr Area Pool Area,Mas Vnr Area Misc Val,BsmtFin SF 1 Garage Cars,BsmtFin SF 1 Mo Sold,BsmtFin SF 1 Heating QC,BsmtFin SF 2 Pool Area,Total Bsmt SF Garage Cars,1st Flr SF Heating QC,Gr Liv Area Heating QC,Gr Liv Area Kitchen Qual,Bsmt Full Bath Exter Qual,Bsmt Half Bath Misc Val,Full Bath Wood Deck SF,Kitchen AbvGr age_when_sold,Fireplaces Garage Cars,Fireplaces Exter Qual,Garage Area Kitchen Qual,Kitchen Qual age_when_sold,Exter Qual age_when_sold
1483,1,1,0,0,0,1,1,0,120.0,405.65641952983725,26556.0,0.0,22130.0,36.0,5088.0,6.0,18.0,6.0,2520.0,18.0,24.0,4240.0,4240.0,4240.0,4016016.0,294.0,0.0,0.0,1394.0,3485.0,3485.0,0.0,1696.0,4240.0,4240.0,2544.0,3.0,0.0,149.0,4.0,2.0,3.0,1260.0,12.0,12.0
2557,0,0,0,0,0,0,1,0,30.0,208.0,23300.0,0.0,23300.0,16.0,2988.0,0.0,20.0,0.0,2112.0,8.0,320.0,3000.0,3735.0,3735.0,3814209.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2988.0,2988.0,1494.0,0.0,0.0,0.0,80.0,0.0,0.0,1056.0,160.0,160.0
437,1,0,0,0,0,0,1,0,60.0,472.0,186424.0,0.0,116515.0,64.0,20160.0,8.0,80.0,8.0,5120.0,24.0,16.0,7540.0,7540.0,12600.0,4028049.0,60.0,0.0,0.0,3690.0,7380.0,6150.0,0.0,4524.0,7540.0,12600.0,10080.0,3.0,0.0,384.0,2.0,3.0,3.0,2560.0,8.0,6.0
2224,1,0,0,0,0,0,1,0,20.0,358.3636363636364,152910.0,0.0,76455.0,36.0,9360.0,0.0,36.0,18.0,3480.0,12.0,282.0,6240.0,6240.0,6240.0,3841600.0,846.0,0.0,0.0,1080.0,2700.0,1620.0,0.0,3120.0,4680.0,4680.0,3120.0,0.0,0.0,0.0,47.0,6.0,6.0,1160.0,94.0,94.0
1628,1,0,0,0,0,0,1,0,80.0,438.375,75488.0,0.0,43136.0,49.0,10304.0,0.0,49.0,7.0,2814.0,21.0,112.0,1920.0,4010.0,7360.0,3968064.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,3208.0,5888.0,4416.0,0.0,0.0,328.0,16.0,2.0,3.0,1206.0,48.0,48.0
397,0,0,0,0,0,0,1,0,20.0,338.0470162748644,42550.0,0.0,42550.0,25.0,5250.0,5.0,30.0,0.0,1680.0,10.0,190.0,7301.0,7350.0,7350.0,3884841.0,178.0,0.0,0.0,500.0,3500.0,2500.0,0.0,1043.0,5250.0,5250.0,2100.0,2.0,0.0,0.0,38.0,0.0,0.0,672.0,76.0,76.0
587,1,0,0,0,0,0,1,0,80.0,358.3636363636364,107226.0,0.0,35742.0,36.0,10344.0,6.0,42.0,6.0,2880.0,12.0,252.0,8400.0,8620.0,8620.0,3904576.0,718.0,0.0,0.0,1056.0,3168.0,1056.0,0.0,3360.0,3448.0,3448.0,3448.0,2.0,0.0,0.0,42.0,2.0,2.0,960.0,84.0,84.0
2182,0,0,0,0,0,1,1,1,60.0,1300.0,400940.0,0.0,200470.0,100.0,46760.0,10.0,110.0,10.0,8840.0,40.0,0.0,15690.0,15690.0,23380.0,4032064.0,2286.0,0.0,0.0,6780.0,22600.0,11300.0,0.0,9414.0,15690.0,23380.0,18704.0,4.0,0.0,624.0,0.0,3.0,4.0,3536.0,0.0,0.0
971,0,0,0,0,0,0,0,0,20.0,500.0,108750.0,0.0,65250.0,25.0,8855.0,0.0,45.0,5.0,1680.0,10.0,245.0,0.0,7084.0,7084.0,4024036.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5313.0,5313.0,3542.0,0.0,0.0,0.0,49.0,2.0,2.0,672.0,98.0,98.0
2611,0,0,0,0,0,0,1,0,20.0,462.0,57060.0,0.0,47550.0,36.0,7242.0,0.0,36.0,0.0,1584.0,12.0,264.0,5675.0,6035.0,6035.0,3940225.0,161.0,0.0,0.0,701.0,3505.0,3505.0,0.0,1135.0,6035.0,6035.0,2414.0,0.0,0.0,0.0,44.0,0.0,0.0,528.0,88.0,88.0
1887,0,0,0,0,0,0,1,0,20.0,338.0470162748644,41695.0,0.0,25017.0,25.0,4410.0,0.0,25.0,0.0,1470.0,10.0,240.0,0.0,6174.0,6174.0,3837681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.0,2646.0,1764.0,0.0,0.0,0.0,48.0,0.0,0.0,588.0,96.0,96.0
2399,1,0,0,0,0,1,1,0,20.0,1179.0,133452.0,0.0,74140.0,81.0,16020.0,9.0,63.0,9.0,7344.0,36.0,18.0,8900.0,8900.0,8900.0,4020025.0,2022.0,0.0,0.0,4149.0,11064.0,6915.0,0.0,5340.0,8900.0,8900.0,7120.0,4.0,0.0,288.0,2.0,3.0,4.0,3264.0,8.0,8.0
2148,1,0,0,0,0,0,1,0,20.0,490.0,61243.0,0.0,43745.0,49.0,10213.0,0.0,42.0,7.0,3689.0,21.0,35.0,7295.0,7295.0,7295.0,4008004.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,2918.0,7295.0,7295.0,4377.0,0.0,0.0,384.0,5.0,2.0,3.0,1581.0,15.0,15.0
304,0,1,1,0,0,0,1,0,50.0,300.0,54840.0,1828000.0,18280.0,36.0,6642.0,0.0,30.0,0.0,3750.0,12.0,534.0,3145.0,3635.0,5535.0,3900625.0,0.0,0.0,0.0,308.0,1232.0,616.0,0.0,629.0,1454.0,2214.0,2214.0,0.0,0.0,0.0,89.0,0.0,0.0,1250.0,178.0,178.0
1997,0,1,0,0,0,0,1,0,70.0,300.0,18000.0,0.0,14400.0,25.0,6790.0,0.0,30.0,5.0,1680.0,10.0,385.0,4809.0,4809.0,9506.0,4020025.0,0.0,0.0,0.0,316.0,2212.0,1264.0,0.0,687.0,2748.0,5432.0,4074.0,0.0,0.0,0.0,77.0,1.0,2.0,1008.0,231.0,154.0
2817,0,0,0,0,0,0,0,0,70.0,268.0,35108.0,0.0,35108.0,16.0,5744.0,4.0,24.0,0.0,2112.0,8.0,384.0,4056.0,4560.0,8616.0,4000000.0,0.0,0.0,0.0,346.0,1730.0,692.0,0.0,1352.0,3040.0,5744.0,2872.0,2.0,0.0,294.0,96.0,0.0,0.0,1056.0,192.0,192.0
1431,1,0,1,0,0,1,1,0,60.0,474.0,76788.0,0.0,51192.0,36.0,10128.0,6.0,48.0,0.0,3618.0,12.0,66.0,3080.0,3080.0,8440.0,3988009.0,0.0,0.0,0.0,924.0,2310.0,1848.0,0.0,1232.0,2464.0,6752.0,5064.0,2.0,0.0,806.0,11.0,0.0,0.0,1809.0,33.0,22.0
427,1,0,0,0,0,0,1,1,20.0,784.0,101632.0,0.0,63520.0,64.0,16336.0,0.0,64.0,8.0,11120.0,32.0,8.0,10210.0,10210.0,10210.0,4036081.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,6126.0,10210.0,10210.0,8168.0,0.0,0.0,0.0,1.0,3.0,4.0,5560.0,4.0,4.0
263,1,0,0,0,0,0,1,0,20.0,340.0,37400.0,0.0,22440.0,25.0,4380.0,5.0,25.0,0.0,2420.0,10.0,190.0,5256.0,5256.0,5256.0,3888784.0,0.0,0.0,0.0,960.0,2880.0,1440.0,0.0,1752.0,2628.0,2628.0,1752.0,2.0,0.0,0.0,38.0,0.0,0.0,968.0,76.0,76.0
598,1,0,0,0,0,0,1,0,85.0,405.65641952983725,99000.0,0.0,33000.0,36.0,7920.0,0.0,30.0,6.0,2970.0,12.0,228.0,6160.0,6600.0,6600.0,3884841.0,1018.0,0.0,0.0,1924.0,4810.0,1924.0,0.0,2464.0,2640.0,2640.0,2640.0,0.0,0.0,0.0,38.0,2.0,2.0,990.0,76.0,76.0
2895,1,0,0,0,0,0,1,0,20.0,651.6190476190476,133352.0,0.0,50007.0,64.0,13656.0,0.0,48.0,8.0,4088.0,24.0,200.0,10116.0,10242.0,10242.0,3924361.0,1306.0,0.0,0.0,0.0,0.0,0.0,0.0,3372.0,5121.0,5121.0,3414.0,0.0,0.0,1148.0,25.0,2.0,3.0,1022.0,50.0,75.0
687,0,0,0,0,0,0,1,0,50.0,360.0,48384.0,0.0,24192.0,36.0,8970.0,0.0,36.0,0.0,3456.0,12.0,366.0,6048.0,7448.0,10465.0,3976036.0,0.0,0.0,0.0,240.0,960.0,360.0,0.0,1728.0,3192.0,4485.0,2990.0,0.0,0.0,180.0,61.0,0.0,0.0,1152.0,122.0,122.0
1822,0,0,0,0,0,0,1,0,20.0,407.26190476190476,38790.0,0.0,31032.0,25.0,4995.0,5.0,30.0,0.0,1320.0,10.0,225.0,6993.0,6993.0,6993.0,4004001.0,0.0,0.0,0.0,588.0,1764.0,2352.0,0.0,999.0,3996.0,3996.0,2997.0,2.0,0.0,0.0,45.0,0.0,0.0,792.0,135.0,90.0
2191,0,0,0,0,0,0,0,0,50.0,280.0,47068.0,0.0,47068.0,16.0,5384.0,0.0,24.0,0.0,1536.0,8.0,388.0,3920.0,5572.0,9422.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,3184.0,5384.0,2692.0,0.0,0.0,168.0,97.0,0.0,0.0,768.0,194.0,194.0
179,0,1,0,0,0,0,1,0,45.0,300.0,41400.0,0.0,27600.0,36.0,7506.0,0.0,36.0,0.0,1440.0,12.0,432.0,5789.0,5789.0,8757.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,3308.0,5004.0,1251.0,0.0,0.0,0.0,72.0,0.0,0.0,240.0,72.0,144.0
1009,1,0,1,0,0,0,1,0,120.0,320.0,37368.0,0.0,18684.0,64.0,9824.0,8.0,40.0,8.0,3776.0,24.0,160.0,6140.0,6140.0,6140.0,3956121.0,0.0,0.0,0.0,1534.0,7670.0,3068.0,0.0,2456.0,4912.0,4912.0,3684.0,3.0,0.0,336.0,20.0,2.0,3.0,1416.0,60.0,60.0
2010,0,1,0,0,0,0,1,0,50.0,250.0,30625.0,0.0,30625.0,25.0,6370.0,0.0,30.0,0.0,1120.0,10.0,340.0,5096.0,5096.0,8918.0,3992004.0,0.0,0.0,0.0,306.0,918.0,1530.0,0.0,728.0,3640.0,6370.0,2548.0,0.0,0.0,0.0,68.0,0.0,0.0,448.0,136.0,136.0
1991,0,1,0,0,0,0,1,0,70.0,318.0,59178.0,0.0,29589.0,36.0,9852.0,0.0,54.0,6.0,2244.0,12.0,480.0,4368.0,5484.0,9852.0,3802500.0,0.0,0.0,0.0,196.0,588.0,588.0,0.0,728.0,2742.0,4926.0,3284.0,0.0,0.0,0.0,80.0,1.0,2.0,748.0,160.0,160.0
1411,0,0,0,0,0,0,1,0,20.0,340.0,47855.0,5512896.0,28713.0,25.0,7545.0,5.0,30.0,5.0,1610.0,10.0,260.0,9054.0,9054.0,9054.0,3825936.0,0.0,0.0,0.0,870.0,6090.0,2610.0,0.0,1509.0,4527.0,4527.0,4527.0,2.0,0.0,158.0,52.0,1.0,2.0,966.0,156.0,104.0
1721,1,0,0,0,0,0,1,0,120.0,272.0,36720.0,0.0,22950.0,64.0,12432.0,0.0,48.0,8.0,5016.0,24.0,8.0,7770.0,7770.0,7770.0,4024036.0,216.0,0.0,0.0,48.0,120.0,120.0,0.0,3108.0,7770.0,7770.0,4662.0,0.0,0.0,312.0,1.0,2.0,3.0,1881.0,3.0,3.0
1144,1,0,0,0,0,0,1,0,60.0,390.0,50700.0,0.0,42250.0,36.0,10062.0,6.0,42.0,0.0,3762.0,18.0,42.0,4135.0,4135.0,8385.0,4004001.0,0.0,0.0,0.0,944.0,4248.0,2360.0,0.0,1654.0,4135.0,8385.0,5031.0,3.0,0.0,0.0,7.0,0.0,0.0,1881.0,21.0,21.0
593,1,0,0,0,0,0,1,0,60.0,560.0,67200.0,0.0,42000.0,64.0,13320.0,8.0,48.0,0.0,4224.0,24.0,64.0,4860.0,4860.0,9990.0,4004001.0,0.0,0.0,0.0,1286.0,7073.0,3215.0,0.0,1620.0,4050.0,8325.0,4995.0,3.0,0.0,0.0,8.0,0.0,0.0,1584.0,24.0,24.0
575,1,0,0,0,0,1,1,0,20.0,540.875226039783,117552.0,0.0,73470.0,64.0,13552.0,8.0,40.0,8.0,5136.0,32.0,256.0,15246.0,15246.0,15246.0,4032064.0,900.0,0.0,0.0,2504.0,7512.0,6260.0,0.0,3388.0,8470.0,8470.0,6776.0,4.0,0.0,1002.0,32.0,2.0,4.0,2568.0,128.0,128.0
1249,0,0,0,0,0,0,1,0,20.0,570.0,85500.0,0.0,42750.0,36.0,10740.0,0.0,36.0,12.0,3240.0,12.0,306.0,4990.0,8950.0,8950.0,3829849.0,720.0,0.0,540000.0,0.0,0.0,0.0,0.0,1996.0,5370.0,5370.0,3580.0,0.0,0.0,0.0,51.0,4.0,4.0,1080.0,102.0,102.0
1604,0,0,0,0,0,0,1,0,20.0,185.0,34755.0,0.0,20853.0,25.0,4615.0,5.0,25.0,0.0,1320.0,10.0,120.0,4380.0,4615.0,4615.0,3940225.0,0.0,0.0,0.0,658.0,6580.0,1974.0,0.0,876.0,2769.0,2769.0,1846.0,2.0,0.0,362.0,24.0,0.0,0.0,528.0,48.0,48.0
1064,1,0,1,0,0,1,1,0,20.0,1060.0,127200.0,2747520.0,63600.0,100.0,24700.0,20.0,70.0,20.0,7890.0,40.0,50.0,12675.0,12350.0,12350.0,4012009.0,2040.0,97920.0,0.0,6771.0,4514.0,11285.0,0.0,7605.0,12350.0,12350.0,9880.0,8.0,0.0,154.0,5.0,6.0,8.0,3156.0,20.0,20.0
1923,0,0,0,0,0,0,1,0,20.0,540.0,71928.0,0.0,59940.0,36.0,7464.0,0.0,36.0,12.0,2016.0,12.0,300.0,7464.0,7464.0,7464.0,3829849.0,0.0,0.0,0.0,777.0,3885.0,3885.0,0.0,1244.0,6220.0,6220.0,2488.0,0.0,0.0,0.0,50.0,2.0,4.0,672.0,100.0,100.0
1988,0,1,0,0,0,0,1,0,30.0,200.0,19400.0,0.0,15520.0,25.0,4330.0,0.0,20.0,0.0,0.0,10.0,310.0,6174.0,7794.0,7794.0,3988009.0,0.0,0.0,0.0,0.0,2632.0,1316.0,0.0,0.0,3464.0,3464.0,2598.0,0.0,0.0,58.0,62.0,0.0,0.0,0.0,186.0,124.0
2325,1,0,0,0,0,0,1,0,60.0,405.65641952983725,46110.0,0.0,30740.0,36.0,9006.0,0.0,36.0,6.0,2520.0,12.0,78.0,3485.0,3485.0,7505.0,3976036.0,224.0,0.0,0.0,1036.0,2590.0,2072.0,0.0,1394.0,2788.0,6004.0,4503.0,0.0,0.0,380.0,13.0,2.0,2.0,1260.0,39.0,26.0
114,1,0,0,0,0,0,1,0,50.0,405.65641952983725,113022.0,0.0,56511.0,36.0,11346.0,0.0,42.0,6.0,4068.0,12.0,192.0,6120.0,6435.0,9455.0,3912484.0,0.0,0.0,0.0,1374.0,2748.0,2061.0,0.0,2448.0,3861.0,5673.0,3782.0,0.0,0.0,0.0,32.0,2.0,2.0,1356.0,64.0,64.0
2700,0,0,0,0,1,0,1,0,180.0,720.0,66816.0,0.0,33408.0,36.0,11526.0,0.0,48.0,0.0,3456.0,12.0,252.0,9605.0,9605.0,9605.0,3857296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3842.0,5763.0,5763.0,3842.0,0.0,0.0,0.0,84.0,0.0,0.0,1152.0,84.0,84.0
217,0,0,0,0,0,0,1,0,180.0,288.0,43092.0,0.0,32319.0,16.0,7328.0,8.0,32.0,0.0,0.0,4.0,172.0,5496.0,5496.0,5496.0,3869089.0,0.0,0.0,0.0,0.0,3520.0,2112.0,0.0,0.0,5496.0,5496.0,3664.0,2.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,43.0
343,0,0,0,0,0,0,1,0,20.0,510.0,61200.0,0.0,30600.0,36.0,8604.0,6.0,42.0,6.0,3168.0,12.0,210.0,7170.0,7170.0,7170.0,3896676.0,880.0,0.0,0.0,1688.0,5064.0,2532.0,0.0,2868.0,4302.0,4302.0,2868.0,2.0,0.0,160.0,35.0,2.0,2.0,1056.0,70.0,70.0
386,1,0,0,0,0,0,1,0,60.0,540.875226039783,60000.0,0.0,37500.0,64.0,14992.0,0.0,56.0,8.0,4704.0,24.0,72.0,5290.0,5290.0,9370.0,4004001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,5290.0,9370.0,5622.0,0.0,0.0,0.0,9.0,2.0,3.0,1764.0,27.0,27.0
2005,0,1,0,0,0,0,0,0,80.0,304.0,47200.0,0.0,59000.0,16.0,5528.0,0.0,24.0,4.0,1536.0,8.0,232.0,0.0,9674.0,9674.0,4008004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6910.0,6910.0,2764.0,0.0,0.0,0.0,58.0,1.0,2.0,768.0,116.0,116.0
2908,0,0,0,0,0,0,1,0,20.0,450.0,86085.0,0.0,86085.0,25.0,5700.0,0.0,30.0,0.0,0.0,10.0,0.0,5700.0,5700.0,5700.0,4024036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,5700.0,2280.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,1,0,0,0,0,1,1,0,20.0,473.2658227848101,113372.0,0.0,80980.0,49.0,10458.0,7.0,35.0,7.0,3598.0,21.0,63.0,7410.0,7470.0,7470.0,3992004.0,0.0,0.0,0.0,2886.0,11544.0,7215.0,0.0,2964.0,7470.0,7470.0,4482.0,3.0,0.0,804.0,9.0,2.0,3.0,1542.0,27.0,27.0
2446,1,0,0,0,0,1,1,0,60.0,1180.0,357600.0,0.0,178800.0,100.0,36270.0,10.0,100.0,10.0,8070.0,30.0,110.0,9650.0,9155.0,18135.0,3984016.0,4134.0,0.0,0.0,4161.0,9709.0,6935.0,0.0,5790.0,9155.0,18135.0,10881.0,3.0,0.0,1083.0,11.0,3.0,3.0,2421.0,33.0,33.0
208,0,1,0,0,0,0,1,0,380.0,380.0,38150.0,0.0,30520.0,25.0,9060.0,0.0,40.0,5.0,3360.0,10.0,550.0,3240.0,9288.0,16308.0,3984016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,4128.0,7248.0,5436.0,0.0,0.0,688.0,220.0,2.0,2.0,2016.0,330.0,220.0
1679,0,1,0,0,0,0,1,0,160.0,120.0,10080.0,0.0,6048.0,25.0,6510.0,0.0,30.0,0.0,2200.0,10.0,185.0,3150.0,3150.0,6510.0,3880900.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,1890.0,3906.0,2604.0,0.0,0.0,0.0,37.0,0.0,0.0,880.0,74.0,74.0
822,1,0,0,0,0,1,1,0,20.0,585.0,97344.0,0.0,54080.0,81.0,15480.0,9.0,72.0,9.0,7614.0,36.0,9.0,8600.0,8600.0,8600.0,4032064.0,1092.0,0.0,0.0,3312.0,12144.0,5520.0,0.0,5160.0,8600.0,8600.0,6880.0,4.0,0.0,416.0,1.0,3.0,4.0,3384.0,4.0,4.0
6,1,0,0,0,0,0,1,0,60.0,468.0,59868.0,0.0,49890.0,36.0,9624.0,0.0,42.0,6.0,2820.0,12.0,72.0,5556.0,5556.0,9624.0,3992004.0,40.0,0.0,0.0,1204.0,3612.0,3010.0,0.0,1852.0,4630.0,8020.0,4812.0,0.0,0.0,720.0,12.0,2.0,2.0,1410.0,36.0,24.0
1781,1,0,0,0,0,0,1,1,20.0,980.0,122910.0,0.0,61455.0,100.0,19660.0,10.0,60.0,10.0,10920.0,40.0,0.0,9830.0,9830.0,9830.0,4028049.0,2262.0,0.0,0.0,4716.0,15720.0,7860.0,0.0,5898.0,9830.0,9830.0,7864.0,4.0,0.0,152.0,0.0,3.0,4.0,4368.0,0.0,0.0
2397,1,0,0,0,0,0,1,1,60.0,688.0,88520.0,0.0,55325.0,64.0,15760.0,0.0,64.0,8.0,6024.0,24.0,0.0,5425.0,5600.0,9850.0,4024036.0,2364.0,0.0,0.0,0.0,0.0,0.0,0.0,3255.0,5600.0,9850.0,7880.0,0.0,0.0,354.0,0.0,3.0,3.0,3012.0,0.0,0.0
2340,1,0,1,0,0,1,1,0,120.0,540.0,73323.0,0.0,40735.0,81.0,15426.0,9.0,63.0,9.0,4653.0,27.0,9.0,8570.0,8570.0,8570.0,4020025.0,460.0,0.0,0.0,2382.0,9528.0,5955.0,0.0,3428.0,8570.0,8570.0,5142.0,3.0,0.0,312.0,1.0,2.0,3.0,1551.0,3.0,3.0
1618,1,0,0,0,0,0,1,0,60.0,488.71428571428567,83214.0,0.0,55476.0,36.0,8820.0,0.0,36.0,0.0,2328.0,12.0,60.0,4764.0,4764.0,8820.0,3988009.0,0.0,0.0,0.0,364.0,1274.0,728.0,0.0,1588.0,3176.0,5880.0,2940.0,0.0,0.0,0.0,10.0,0.0,0.0,776.0,20.0,20.0
2843,0,0,0,0,0,0,1,0,75.0,240.0,24816.0,0.0,18612.0,16.0,8920.0,4.0,40.0,0.0,1760.0,12.0,376.0,3975.0,4770.0,11150.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,2862.0,6690.0,4460.0,3.0,0.0,0.0,94.0,0.0,0.0,880.0,188.0,282.0
1061,1,0,0,0,0,0,1,0,60.0,918.0,109359.0,0.0,60755.0,81.0,20979.0,9.0,81.0,9.0,9027.0,27.0,27.0,7070.0,7070.0,11655.0,4020025.0,1104.0,0.0,0.0,3747.0,9992.0,6245.0,0.0,4242.0,7070.0,11655.0,9324.0,3.0,0.0,384.0,3.0,3.0,3.0,4012.0,12.0,9.0
2786,1,0,0,0,0,0,1,0,20.0,600.0,47800.0,0.0,47800.0,25.0,4320.0,0.0,25.0,0.0,1440.0,10.0,170.0,6048.0,6048.0,6048.0,3888784.0,0.0,0.0,0.0,360.0,2160.0,1800.0,0.0,864.0,4320.0,4320.0,1728.0,0.0,0.0,0.0,34.0,0.0,0.0,576.0,68.0,68.0
1935,0,0,0,0,0,0,1,0,20.0,330.0,44615.0,0.0,35692.0,25.0,5040.0,5.0,30.0,0.0,1200.0,10.0,270.0,7056.0,7056.0,7056.0,4024036.0,0.0,0.0,0.0,643.0,3215.0,2572.0,0.0,1008.0,4032.0,4032.0,3024.0,2.0,0.0,0.0,54.0,0.0,0.0,720.0,162.0,108.0
1341,0,1,0,0,0,0,1,0,50.0,300.0,27600.0,0.0,16560.0,25.0,6080.0,5.0,30.0,5.0,1775.0,10.0,440.0,3955.0,3955.0,8512.0,3988009.0,0.0,0.0,0.0,68.0,272.0,204.0,0.0,565.0,1695.0,3648.0,2432.0,2.0,0.0,0.0,88.0,1.0,2.0,710.0,176.0,176.0
521,1,0,0,0,0,0,1,0,20.0,1008.0,113454.0,0.0,63030.0,81.0,13770.0,0.0,63.0,9.0,8856.0,27.0,18.0,7650.0,7650.0,7650.0,4032064.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4590.0,7650.0,7650.0,4590.0,0.0,0.0,424.0,2.0,3.0,3.0,2952.0,6.0,6.0
2136,1,0,0,0,0,0,1,0,80.0,295.0,43300.0,0.0,25980.0,25.0,5125.0,0.0,30.0,5.0,1850.0,10.0,155.0,5075.0,5125.0,5125.0,3904576.0,226.0,0.0,0.0,1004.0,3514.0,1506.0,0.0,2030.0,3075.0,3075.0,2050.0,0.0,0.0,254.0,31.0,2.0,2.0,740.0,62.0,62.0
996,1,0,0,0,0,1,1,0,60.0,354.0,54252.0,0.0,36168.0,36.0,9828.0,6.0,42.0,12.0,2832.0,12.0,60.0,4715.0,4715.0,8190.0,3992004.0,0.0,0.0,0.0,1656.0,5796.0,3312.0,0.0,1886.0,3772.0,6552.0,3276.0,2.0,0.0,200.0,10.0,4.0,4.0,944.0,20.0,20.0
227,0,0,0,0,0,0,1,0,60.0,430.0,56135.0,0.0,56135.0,25.0,7200.0,0.0,35.0,10.0,2400.0,10.0,210.0,3600.0,3600.0,7200.0,3873024.0,0.0,0.0,0.0,534.0,801.0,1335.0,0.0,1440.0,3600.0,7200.0,2880.0,0.0,0.0,192.0,42.0,4.0,4.0,960.0,84.0,84.0
135,0,0,0,0,0,1,1,0,85.0,450.0,68280.0,0.0,45520.0,36.0,6768.0,6.0,30.0,6.0,1890.0,12.0,264.0,8640.0,9024.0,9024.0,4032064.0,216.0,0.0,324000.0,944.0,944.0,3776.0,0.0,1080.0,4512.0,4512.0,3384.0,2.0,0.0,238.0,44.0,1.0,2.0,945.0,132.0,88.0
1167,1,0,0,0,0,0,1,0,160.0,144.0,13680.0,0.0,9120.0,36.0,9294.0,6.0,36.0,0.0,2640.0,12.0,54.0,3720.0,3785.0,7745.0,3996001.0,432.0,0.0,0.0,1100.0,2200.0,2200.0,0.0,1488.0,3028.0,6196.0,3098.0,2.0,0.0,0.0,9.0,0.0,0.0,880.0,18.0,18.0
294,1,0,0,0,0,0,1,0,50.0,546.0,73164.0,0.0,52260.0,49.0,14931.0,7.0,56.0,14.0,2184.0,21.0,483.0,9168.0,7350.0,12798.0,3940225.0,371.0,0.0,0.0,426.0,2982.0,2130.0,0.0,1528.0,6125.0,10665.0,4266.0,3.0,0.0,0.0,69.0,2.0,6.0,624.0,138.0,207.0
1776,1,0,0,0,0,0,1,1,20.0,525.0,69370.0,0.0,49550.0,49.0,9583.0,0.0,35.0,0.0,4235.0,21.0,0.0,8214.0,8214.0,8214.0,4028049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2738.0,6845.0,6845.0,4107.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0
540,1,0,0,0,0,0,1,0,20.0,441.0,91504.0,0.0,65360.0,49.0,7798.0,0.0,42.0,0.0,4032.0,21.0,35.0,5570.0,5570.0,5570.0,4020025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.0,5570.0,5570.0,3342.0,0.0,0.0,248.0,5.0,0.0,0.0,1728.0,15.0,15.0
1717,1,0,0,0,0,0,1,1,120.0,204.0,23406.0,0.0,19505.0,36.0,7812.0,6.0,30.0,6.0,3786.0,18.0,12.0,6510.0,6510.0,6510.0,4024036.0,364.0,0.0,0.0,1732.0,6928.0,4330.0,0.0,2604.0,6510.0,6510.0,3906.0,3.0,0.0,110.0,2.0,2.0,3.0,1893.0,6.0,6.0
2303,0,0,0,0,0,0,1,0,20.0,325.0,58125.0,0.0,34875.0,25.0,4080.0,5.0,20.0,0.0,1320.0,10.0,120.0,5712.0,5712.0,5712.0,3932289.0,0.0,0.0,0.0,596.0,2980.0,1788.0,0.0,816.0,2448.0,2448.0,1632.0,2.0,0.0,330.0,24.0,0.0,0.0,528.0,48.0,48.0
116,1,0,0,0,0,0,1,0,20.0,468.0,56160.0,0.0,28080.0,36.0,8286.0,6.0,30.0,6.0,4056.0,12.0,228.0,8127.0,9667.0,9667.0,4024036.0,0.0,0.0,0.0,1964.0,2946.0,2946.0,0.0,2322.0,4143.0,4143.0,4143.0,2.0,0.0,0.0,38.0,2.0,2.0,2028.0,114.0,76.0
